접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2024,11110,종로구,11800,내수동,1,대지,72,0,경희궁의 아침 3단지,20240116,59000,63.96,83.49,4,,,2004,오피스텔,중개거래,서울 종로구
2024,11545,금천구,10300,시흥동,,,,,,20240116,34800,148.14,98.9,,,,1987,단독다가구,중개거래,서울 금천구
2024,11560,영등포구,13200,신길동,1,대지,261,22,신길레전드힐스,20240116,10100,13.74,0,13,,,2013,아파트,중개거래,서울 영등포구
2024,11440,마포구,12500,성산동,1,대지,593,3,동우 자인채 스토리 상암,20240116,15000,16.03,26.27,8,,,2018,오피스텔,직거래,
2024,11710,송파구,11300,거여동,1,대지,27,5,쌍용스윗닷홈2차,20240116,103000,105.24,0,4,,,2006,아파트,중개거래,서울 송파구
2024,11230,동대문구,10400,전농동,1,대지,695,0,동대문롯데캐슬노블레스,20240116,125000,84.98,0,20,,,2018,아파트,중개거래,서울 동대문구
2024,11470,양천구,10200,목동,1,대지,904,0,목동신시가지4,20240116,127400,48.69,0,6,,,1986,아파트,중개거래,"서울 마포구, 서울 양천구"
2024,11440,마포구,12500,성산동,1,대지,590,5,상암월드시티,20240116,14500,19.81,28.29,11,,,2014,오피스텔,직거래,
2024,11560,영등포구,11000,여의도동,1,대지,13,21,맨하탄21리빙텔,20240116,18300,35.64,35.64,8,,,2001,오피스텔,중개거래,서울 영등포구
2024,11230,동대문구,10200,용두동,1,대지,104,3,동대문푸르지오시티(도시형생활주택),20240116,39000,30.11,0,14,,,2016,아파트,중개거래,서울 동대문구
2024,11170,용산구,13000,이태원동,1,대지,212,30,루남산,20240116,75000,41.21,36.04,3,,,2023,연립다세대,중개거래,서울 용산구
2024,11680,강남구,11200,자곡동,1,대지,600,0,강남 푸르지오시티 1차,20240116,12600,25.06,31.99,1,,,2014,오피스텔,중개거래,서울 송파구
2024,11500,강서구,10300,화곡동,1,대지,74,1,더라온,20240116,22500,28,18.52,4,,,2019,연립다세대,직거래,
2024,11260,중랑구,10200,상봉동,1,대지,63,0,건영2차아파트,20240116,74000,84.96,0,13,,,1996,아파트,중개거래,서울 중랑구
2024,11590,동작구,10700,사당동,1,대지,440,6,월드빌라,20240116,39000,41.46,24.71,3,,,2002,연립다세대,중개거래,서울 동작구
2024,11260,중랑구,10100,면목동,1,대지,1548,0,쌍용더플래티넘용마산,20240116,83000,59.97,0,3,,,2020,아파트,중개거래,"서울 성동구, 서울 중랑구"
2024,11230,동대문구,11000,이문동,1,대지,64,0,쌍용,20240116,61700,59.99,0,14,,,2000,아파트,중개거래,서울 동대문구
2024,11470,양천구,10100,신정동,1,대지,318,6,동문비젼오피스텔,20240116,19000,41.4,51.23,8,,,1999,오피스텔,중개거래,서울 양천구
2024,11350,노원구,10200,월계동,1,대지,941,0,성북역신도브래뉴,20240116,63300,84.84,0,10,,20240117,2005,아파트,중개거래,서울 노원구
2024,11440,마포구,10100,아현동,1,대지,737,0,마포 에스케이 허브 블루,20240116,19700,30.91,40.25,11,,,2006,오피스텔,중개거래,서울 마포구
2024,11530,구로구,10900,궁동,1,대지,197,65,상떼그린빌102동,20240116,20000,27.78,18.71,3,,,2019,연립다세대,직거래,
2024,11290,성북구,13300,정릉동,,,,,,20240116,55000,125.79,129,,,,1978,단독다가구,중개거래,"서울 성북구, 서울 중구"
2024,11740,강동구,10600,둔촌동,1,대지,70,37,한승리치빌(70-37),20240116,51300,39.36,28.68,5,,,2019,연립다세대,중개거래,서울 강동구
2024,11590,동작구,10200,상도동,1,대지,363,164,상도휴엔하임,20240116,14400,14.7,0,12,,,2016,아파트,중개거래,서울 동작구
2024,11500,강서구,10300,화곡동,1,대지,346,93,정감타운B,20240116,19500,24.71,14.84,4,,,2016,연립다세대,중개거래,서울 강서구
2024,11620,관악구,10200,신림동,1,대지,10,10,신안,20240116,42500,56.86,0,3,,,1978,아파트,중개거래,서울 관악구
2024,11260,중랑구,10600,신내동,1,대지,487,0,라이프미성,20240116,39000,59.6,0,5,,,1992,아파트,중개거래,서울 중랑구
2024,11500,강서구,10200,등촌동,1,대지,521,8,등촌그린파크,20240116,28000,18.32,16.19,3,,,2019,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11590,동작구,10200,상도동,1,대지,459,0,상도2차갑을명가,20240116,72800,84.33,0,9,,,2006,아파트,중개거래,서울 강동구
2024,11380,은평구,10300,불광동,1,대지,641,0,북한산현대힐스테이트3차아파트,20240116,84000,84.98,0,15,,,2010,아파트,직거래,
2024,11740,강동구,10800,성내동,1,대지,590,0,성내동삼성아파트,20240116,120000,114.93,0,4,,,1999,아파트,중개거래,서울 강동구
2024,11590,동작구,10800,대방동,1,대지,41,0,신한토탈,20240116,45000,50.06,0,14,,,1997,아파트,중개거래,서울 동작구
2024,11500,강서구,10200,등촌동,1,대지,521,8,등촌그린파크,20240116,25000,16.49,14.57,4,,20240117,2019,연립다세대,중개거래,서울 양천구
2024,11710,송파구,10800,문정동,1,대지,652,5,문정 아이파크,20240116,24000,25.77,37.73,15,,,2017,오피스텔,중개거래,서울 송파구
2024,11260,중랑구,10300,중화동,1,대지,317,62,한신빌라트,20240116,37000,66.52,32.25,4,,,2001,연립다세대,중개거래,서울 중랑구
2024,11350,노원구,10500,상계동,1,대지,624,0,상계주공16(고층),20240116,38500,45.77,0,4,,,1988,아파트,중개거래,서울 노원구
2024,11560,영등포구,10900,영등포동8가,1,대지,76,1,삼환,20240116,98500,84.87,0,2,,,1999,아파트,중개거래,"서울 동작구, 서울 영등포구"
2024,11380,은평구,10600,대조동,1,대지,197,1,유진 아이디움,20240116,15000,17.14,25.49,8,,,2019,오피스텔,중개거래,서울 은평구
2024,11560,영등포구,11300,당산동3가,,,,,,20240116,217000,375.55,113.4,,,,1991,단독다가구,중개거래,"서울 광진구, 서울 영등포구"
2024,11500,강서구,10300,화곡동,1,대지,932,10,동화빌라7차,20240116,4700,29.4,15.79,-1,,,1991,연립다세대,중개거래,서울 강서구
2024,11350,노원구,10200,월계동,1,대지,913,0,동성네스트(913-0),20240116,13000,42.58,24,4,,,2013,연립다세대,중개거래,서울 도봉구
2024,11680,강남구,10600,대치동,1,대지,890,49,선릉역대우아이빌(890-49),20240116,23000,25.42,0,15,,,2004,아파트,중개거래,서울 강남구
2024,11710,송파구,10600,삼전동,1,대지,29,14,효성빌라B,20240116,42000,55.44,23.69,1,,,1994,연립다세대,중개거래,서울 송파구
2024,11410,서대문구,11200,대현동,1,대지,37,30,이대프리젠#1,20240116,15800,14.52,21.93,8,,,2017,오피스텔,중개거래,서울 마포구
2024,11410,서대문구,11900,북가좌동,1,대지,294,8,동화아트빌(B동),20240116,28000,40.81,23.57,5,,,2017,연립다세대,직거래,
2024,11500,강서구,10200,등촌동,1,대지,521,8,등촌그린파크,20240116,26000,16.71,14.77,2,,,2019,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11305,강북구,10100,미아동,1,대지,415,2,영진빌라트,20240116,60000,72.89,48.79,2,,,1996,연립다세대,중개거래,서울 강북구
2024,11320,도봉구,10800,도봉동,1,대지,595,0,럭키,20240116,53800,84.86,0,8,,,1992,아파트,중개거래,서울 도봉구
2024,11740,강동구,10900,천호동,1,대지,414,0,두산위브센티움,20240116,14900,31.37,44.64,9,,,2004,오피스텔,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,184,0,동신라메르,20240116,15000,26.86,17.59,5,,,2011,연립다세대,중개거래,서울 노원구
2024,11530,구로구,10200,구로동,1,대지,1132,29,다온쉐르빌,20240116,24500,33.49,17.5,4,,,2016,연립다세대,직거래,
2024,11215,광진구,10700,화양동,1,대지,18,9,화양 디펠리체,20240116,19200,20.28,35.17,10,,,2019,오피스텔,중개거래,"서울 광진구, 인천 계양구"
2024,11350,노원구,10500,상계동,1,대지,135,0,한신1차,20240115,42700,53.96,0,11,,,1987,아파트,중개거래,서울 노원구
2024,11380,은평구,10300,불광동,1,대지,641,0,북한산현대힐스테이트3차아파트,20240115,70000,59.99,0,13,,,2010,아파트,중개거래,서울 은평구
2024,11350,노원구,10500,상계동,1,대지,1387,3,신한빌라(1387-3),20240115,24500,39.87,21.07,-1,,,1993,연립다세대,중개거래,서울 노원구
2024,11230,동대문구,10300,제기동,1,대지,1212,0,한신아파트,20240115,72500,59.84,0,13,,,2004,아파트,중개거래,서울 동대문구
2024,11500,강서구,10500,마곡동,1,대지,760,2,마곡나루역캐슬파크,20240115,20000,23.39,31.95,3,,,2016,오피스텔,중개거래,인천 서구
2024,11290,성북구,13300,정릉동,1,대지,239,0,정릉풍림아이원,20240115,55000,84.09,0,8,,,2005,아파트,중개거래,서울 성북구
2024,11500,강서구,10300,화곡동,1,대지,805,13,정안하이츠,20240115,15000,38.83,18.45,5,,,2012,연립다세대,중개거래,서울 강서구
2024,11200,성동구,12200,용답동,1,대지,167,10,엘리카운티,20240115,48000,22.89,16.55,2,,,2023,연립다세대,직거래,
2024,11710,송파구,10700,가락동,,,,,,20240115,287000,587.18,215.1,,,,1990,단독다가구,중개거래,서울 강남구
2024,11620,관악구,10200,신림동,1,대지,1638,1,삼모 더 프라임 타워,20240115,19000,30.8,44.96,26,,,2011,오피스텔,중개거래,서울 관악구
2024,11560,영등포구,13200,신길동,1,대지,897,1,삼환,20240115,80000,59.53,0,19,,,1997,아파트,중개거래,서울 영등포구
2024,11530,구로구,10700,개봉동,1,대지,361,11,로얄하이츠(361-11),20240115,21150,28.32,18.53,4,,,2020,연립다세대,중개거래,서울 구로구
2024,11350,노원구,10300,공릉동,1,대지,743,0,공릉동한보에센시티아파트,20240115,49000,59.4,0,11,,,2000,아파트,중개거래,"경기 구리시, 서울 노원구"
2024,11500,강서구,10300,화곡동,1,대지,56,273,쉐라톤빌라(56-273),20240115,15300,46.08,22.27,3,,,1991,연립다세대,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,1,대지,685,124,중앙하이츠,20240115,59800,70.52,0,14,,,1987,아파트,중개거래,서울 구로구
2024,11470,양천구,10300,신월동,1,대지,1031,0,신도브래뉴2차,20240115,64500,107.04,0,9,,,2004,아파트,중개거래,서울 강서구
2024,11680,강남구,11500,수서동,1,대지,736,0,신동아,20240115,90000,33.18,0,6,,,1992,아파트,중개거래,서울 강남구
2024,11650,서초구,10800,서초동,1,대지,1562,2,갤러리하우스(1562-2),20240115,23500,29.8,14.51,2,,,2013,연립다세대,중개거래,서울 서초구
2024,11470,양천구,10200,목동,1,대지,499,34,까치아트맨션,20240115,30500,64.55,37.94,3,,,1996,연립다세대,중개거래,서울 양천구
2024,11590,동작구,10700,사당동,1,대지,419,1,(419-1),20240115,58000,40.6,21.73,3,,,2018,연립다세대,중개거래,서울 관악구
2024,11260,중랑구,10200,상봉동,1,대지,101,34,(101-34),20240115,12600,14,4.34,10,,,2018,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,55,40,화성빌라(55-40),20240115,12000,35.68,18.02,1,,,2001,연립다세대,직거래,
2024,11380,은평구,10800,역촌동,1,대지,77,11,꿈에그린미다스,20240115,30500,55.21,35.4,5,,,2017,연립다세대,중개거래,서울 은평구
2024,11230,동대문구,10300,제기동,1,대지,1213,0,어진재,20240115,16000,15.61,0,5,,,2014,아파트,중개거래,서울 동대문구
2024,11320,도봉구,10800,도봉동,1,대지,576,26,화림빌라(576-26),20240115,13000,40.32,18.06,2,,,1992,연립다세대,중개거래,서울 도봉구
2024,11440,마포구,12300,망원동,1,대지,404,15,대명풀하우스4,20240115,26000,15.16,8.93,2,,,2013,연립다세대,중개거래,서울 마포구
2024,11230,동대문구,10500,답십리동,1,대지,999,0,청계벽산메가트리움,20240115,15000,34.41,50.58,8,,,2006,오피스텔,중개거래,서울 동대문구
2024,11500,강서구,10300,화곡동,1,대지,1059,19,화곡한강,20240115,41500,88.95,0,1,,,2007,아파트,중개거래,서울 강서구
2024,11740,강동구,10700,암사동,1,대지,516,23,(516-23),20240115,30000,48.36,27.41,3,,20240122,2008,연립다세대,중개거래,서울 강동구
2024,11740,강동구,11000,강일동,1,대지,677,0,강일 포디움,20240115,11000,23.09,35.32,7,,,2016,오피스텔,중개거래,서울 강동구
2024,11740,강동구,11000,강일동,1,대지,677,0,강일 포디움,20240115,10500,23.09,35.32,8,,,2016,오피스텔,직거래,
2024,11740,강동구,11000,강일동,1,대지,677,0,강일 포디움,20240115,12500,22.27,34.06,3,,,2016,오피스텔,중개거래,서울 강동구
2024,11320,도봉구,10700,창동,1,대지,808,0,동아청솔,20240115,102500,134.94,0,11,,,1997,아파트,중개거래,서울 도봉구
2024,11590,동작구,10700,사당동,1,대지,1014,20,수창스마트빌,20240115,37000,29.75,17.92,5,,,2012,연립다세대,중개거래,서울 동작구
2024,11710,송파구,10700,가락동,1,대지,913,0,헬리오시티,20240115,199000,84.99,0,29,,,2018,아파트,중개거래,서울 송파구
2024,11740,강동구,10700,암사동,1,대지,516,23,(516-23),20240115,30000,48.36,27.41,3,,,2008,연립다세대,중개거래,서울 강동구
2024,11440,마포구,10800,대흥동,1,대지,12,27,이대역 푸르지오 시티,20240115,25900,28.8,39.6,13,,,2013,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,12900,양평동5가,1,대지,76,0,양평한신,20240115,81000,59.94,0,14,,,1996,아파트,중개거래,서울 영등포구
2024,11440,마포구,12300,망원동,,,,,,20240115,230000,419.98,201.7,,,,1996,단독다가구,중개거래,서울 마포구
2024,11350,노원구,10500,상계동,1,대지,407,7,충효파크타운,20240115,35000,65.93,0,4,,,2006,아파트,중개거래,서울 노원구
2024,11215,광진구,10500,자양동,1,대지,610,49,리버빌B동(610-49),20240115,40500,40.03,28.32,3,,,2015,연립다세대,중개거래,서울 광진구
2024,11710,송파구,10800,문정동,1,대지,93,5,대영하이츠빌라(7차),20240115,18600,26.89,13.57,1,,,1991,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,93,5,대영하이츠빌라(7차),20240115,20550,41.68,19.97,-1,,,1991,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,93,5,대영하이츠빌라(7차),20240115,26900,41.68,19.97,3,,,1991,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,93,5,대영하이츠빌라(7차),20240115,27150,41.68,19.97,2,,,1991,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,93,5,대영하이츠빌라(7차),20240115,27150,41.68,19.97,2,,,1991,연립다세대,직거래,
2024,11560,영등포구,12700,양평동3가,1,대지,17,1,양평동 우림보보카운티 오피스텔,20240115,8500,16.25,24.43,12,,,2003,오피스텔,중개거래,서울 영등포구
2024,11530,구로구,10600,고척동,1,대지,296,0,대우,20240115,50000,59.97,0,1,,,1999,아파트,중개거래,서울 구로구
2024,11740,강동구,10800,성내동,1,대지,196,8,코오롱(1차),20240115,106000,94.74,0,7,,,1999,아파트,중개거래,서울 강동구
2024,11215,광진구,10500,자양동,1,대지,855,0,이튼타워리버3차,20240115,162000,84.96,0,25,,,2007,아파트,중개거래,서울 광진구
2024,11230,동대문구,10600,장안동,1,대지,460,13,양지쉐르빌,20240115,41000,76.31,36.46,4,,,2015,연립다세대,중개거래,서울 동대문구
2024,11500,강서구,10200,등촌동,1,대지,641,10,퀸즈오피스텔,20240115,13000,14.53,21.89,5,,,2018,오피스텔,직거래,
2024,11500,강서구,10100,염창동,1,대지,97,63,센트빌,20240115,33500,56.01,33.3,5,,,2010,연립다세대,중개거래,서울 강서구
2024,11680,강남구,11800,도곡동,1,대지,467,17,타워팰리스,20240115,225000,115.15,115.15,8,,,2003,오피스텔,중개거래,서울 강남구
2024,11680,강남구,11800,도곡동,1,대지,467,0,타워팰리스1,20240115,497000,222.48,0,64,,,2002,아파트,중개거래,서울 강남구
2024,11230,동대문구,11000,이문동,1,대지,327,7,세진빌딩,20240115,20000,11.48,0,12,,,2020,아파트,중개거래,서울 동대문구
2024,11740,강동구,10100,명일동,1,대지,15,0,삼익그린2차,20240115,111000,66.87,0,11,,,1983,아파트,중개거래,서울 강동구
2024,11650,서초구,10200,양재동,1,대지,398,5,세라빌,20240115,32700,81.86,38.34,-1,,,2004,연립다세대,중개거래,경기 과천시
2024,11560,영등포구,11000,여의도동,1,대지,36,0,롯데캐슬엠파이어,20240115,177000,108.18,0,7,,,2005,아파트,중개거래,서울 영등포구
2024,11410,서대문구,11800,홍은동,1,대지,294,18,태경쉐르빌,20240115,23000,40.34,22.93,2,,,2012,연립다세대,중개거래,서울 서대문구
2024,11500,강서구,10200,등촌동,1,대지,643,16,라테라스(643-16),20240115,31900,29.97,21.32,6,,,2020,연립다세대,중개거래,서울 강서구
